20210914,Austin,"September 14, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=367405,Video,http://austintx.swagit.com/play/139498/0/
20210824,Austin,"August 24, 2021 Austin City Council Work Session ",Agenda - Work Session,https://www.austintexas.gov/edims/document.cfm?id=366160
20210824,Austin,"August 24, 2021 Austin City Council Work Session ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=366480,Video,http://austintx.swagit.com/play/135965/0/
20211005,Austin,"October 5, 2021 Housing and Planning Committee Regular Meeting ",Agenda: Housing and Planning Committee (HPC),https://www.austintexas.gov/edims/document.cfm?id=368219
20211005,Austin,"October 5, 2021 Housing and Planning Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=368837,Video,http://austintx.swagit.com/play/141194/0/
20210813,Austin,"August 13, 2021 Austin City Council Discussion ",Agenda - Discussion: Creative Crosswalk Opening,https://www.austintexas.gov/edims/document.cfm?id=365314
20210813,Austin,"August 13, 2021 Austin City Council Discussion ",Agenda - Cancellation Notice,https://www.austintexas.gov/edims/document.cfm?id=365405
20211004,Austin,"October 4, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting: Joint Meeting with Capital Metro Board of Directors and Austin Transit Partnership Board of Directors,https://www.austintexas.gov/edims/document.cfm?id=368312
20211004,Austin,"October 4, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=373001,Video,http://austintx.swagit.com/play/141037/0/
20210930,Austin,"September 30, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Agenda: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=367519
20210930,Austin,"September 30, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=375480,Video,http://austintx.swagit.com/play/140971/0/
20211013,Austin,"October 13, 2021 Public Health Committee Special Called Meeting ",Agenda - Special Called Meeting: Public Health Committee (PHC),https://www.austintexas.gov/edims/document.cfm?id=368502
20211013,Austin,"October 13, 2021 Public Health Committee Special Called Meeting ",Agenda Addendum: Public Health Committee (PHC),https://www.austintexas.gov/edims/document.cfm?id=369129
20211013,Austin,"October 13, 2021 Public Health Committee Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=369532,Video,http://austintx.swagit.com/play/141616/0/
20210813,Austin,"August 13, 2021 Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting ",Agenda: Mueller Local Government Corporation,https://www.austintexas.gov/edims/document.cfm?id=364822
20210813,Austin,"August 13, 2021 Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting ",Agenda - Cancellation Notice: Mueller Local Government Corporation (MLGC),https://www.austintexas.gov/edims/document.cfm?id=365487
20211006,Austin,"October 6, 2021 Public Health Committee Regular Meeting ",Agenda: Public Health Committee (PHC),https://www.austintexas.gov/edims/document.cfm?id=368220
20211006,Austin,"October 6, 2021 Public Health Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=368971,Video,http://austintx.swagit.com/play/141248/0/
20211007,Austin,"October 7, 2021 Mobility Committee Regular Meeting ",Agenda: Mobility Committee (MOBC),https://www.austintexas.gov/edims/document.cfm?id=368221
20211007,Austin,"October 7, 2021 Mobility Committee Regular Meeting ",Agenda Addendum: Mobility Committee (MOBC),https://www.austintexas.gov/edims/document.cfm?id=368503
20211012,Austin,"October 12, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting: Joint Meeting with Travis County Commissioners Court,https://www.austintexas.gov/edims/document.cfm?id=369130
20211012,Austin,"October 12, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=369475,Video,http://austintx.swagit.com/play/141503/0/
20210813,Austin,"August 13, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Agenda: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=364821
20210813,Austin,"August 13, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Agenda - Cancellation Notice: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=365488
20211011,Austin,"October 11, 2021 Austin City Council Discussion ",Agenda - Discussion,https://www.austintexas.gov/edims/document.cfm?id=369044
20211026,Austin,"October 26, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting: Joint Meeting with Travis County Commissioners Court,https://www.austintexas.gov/edims/document.cfm?id=370021
20211026,Austin,"October 26, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=370315,Video,http://austintx.swagit.com/play/142309/0/
20211028,Austin,"October 28, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting,https://www.austintexas.gov/edims/document.cfm?id=370020
20211028,Austin,"October 28, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=372314,Video,http://austintx.swagit.com/play/147232/0/
20211021,Austin,"October 21, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Agenda: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=369128
20211021,Austin,"October 21, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Combined Agenda and Addendum: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=369753
20211021,Austin,"October 21, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Agenda Addendum: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=369633
20211021,Austin,"October 21, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=370260,Video,http://austintx.swagit.com/play/142102/0/
20211012,Austin,"October 12, 2021 Austin City Council Work Session ",Agenda - Work Session,https://www.austintexas.gov/edims/document.cfm?id=369126
20211012,Austin,"October 12, 2021 Austin City Council Work Session ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=369476,Video,http://austintx.swagit.com/play/141505/0/
20211019,Austin,"October 19, 2021 Austin City Council Work Session ",Agenda - Cancellation Notice,https://www.austintexas.gov/edims/document.cfm?id=369637
20210928,Austin,"September 28, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting: Joint Meeting with Travis County Commissioners Court,https://www.austintexas.gov/edims/document.cfm?id=368218
20210928,Austin,"September 28, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=368650,Video,http://austintx.swagit.com/play/140790/0/
20211014,Austin,"October 14, 2021 Austin City Council Regular Meeting   ",Agenda,https://www.austintexas.gov/edims/document.cfm?id=368539
20211014,Austin,"October 14, 2021 Austin City Council Regular Meeting   ",Combined Agenda and Addendum,https://www.austintexas.gov/edims/document.cfm?id=369252
20211014,Austin,"October 14, 2021 Austin City Council Regular Meeting   ",Agenda Addendum,https://www.austintexas.gov/edims/document.cfm?id=369127
20211014,Austin,"October 14, 2021 Austin City Council Regular Meeting   ",Agenda Changes and Corrections,https://www.austintexas.gov/edims/document.cfm?id=369502
20211014,Austin,"October 14, 2021 Austin City Council Regular Meeting   ",Agenda Questions and Answers,https://www.austintexas.gov/edims/document.cfm?id=369484
20211014,Austin,"October 14, 2021 Austin City Council Regular Meeting   ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=369564,Video,http://austintx.swagit.com/play/141694/0/
20210930,Austin,"September 30, 2021 Austin City Council Regular Meeting   ",Agenda,https://www.austintexas.gov/edims/document.cfm?id=367520
20210930,Austin,"September 30, 2021 Austin City Council Regular Meeting   ",Combined Agenda and Addendum,https://www.austintexas.gov/edims/document.cfm?id=368378
20210930,Austin,"September 30, 2021 Austin City Council Regular Meeting   ",Agenda Addendum,https://www.austintexas.gov/edims/document.cfm?id=368222
20210930,Austin,"September 30, 2021 Austin City Council Regular Meeting   ",Agenda Changes and Corrections,https://www.austintexas.gov/edims/document.cfm?id=368410
20210930,Austin,"September 30, 2021 Austin City Council Regular Meeting   ",Agenda Questions and Answers,https://www.austintexas.gov/edims/document.cfm?id=368381
20210930,Austin,"September 30, 2021 Austin City Council Regular Meeting   ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=375481,Video,http://austintx.swagit.com/play/140970/0/
20211027,Austin,"October 27, 2021 Austin Water Oversight Committee Regular Meeting ",Agenda: Austin Water Oversight Committee (AWOC),https://www.austintexas.gov/edims/document.cfm?id=369698
20211027,Austin,"October 27, 2021 Austin Water Oversight Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=370363,Video,http://austintx.swagit.com/play/142397/0/
20211108,Austin,"November 8, 2021 Public Safety Committee Regular Meeting ",Agenda: Public Safety Committee (PSC),https://www.austintexas.gov/edims/document.cfm?id=370447
20211108,Austin,"November 8, 2021 Public Safety Committee Regular Meeting ",Agenda - Cancellation Notice: Public Safety Committee (PSC),https://www.austintexas.gov/edims/document.cfm?id=371155
20211029,Austin,"October 29, 2021 Austin City Council Discussion ",Agenda - Discussion,https://www.austintexas.gov/edims/document.cfm?id=370208
20211102,Austin,"November 2, 2021 Austin City Council Work Session ",Agenda - Cancellation Notice,https://www.austintexas.gov/edims/document.cfm?id=370448
20211115,Austin,"November 15, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting,https://www.austintexas.gov/edims/document.cfm?id=371509
20211115,Austin,"November 15, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=371745,Video,http://austintx.swagit.com/play/148153/0/
20211104,Austin,"November 4, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Agenda: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=370022
20211104,Austin,"November 4, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=370854,Video,http://austintx.swagit.com/play/147401/0/
20211029,Austin,"October 29, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting: Joint Meeting with Capital Metro Board of Directors and Austin Transit Partnership Board of Directors,https://www.austintexas.gov/edims/document.cfm?id=369636
20211029,Austin,"October 29, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=370576,Video,http://austintx.swagit.com/play/142543/0/
20210928,Austin,"September 28, 2021 Austin Energy Utility Oversight Committee Regular Meeting ",Agenda: Austin Energy Utility Oversight Committee (AEUOC),https://www.austintexas.gov/edims/document.cfm?id=367503
20210928,Austin,"September 28, 2021 Austin Energy Utility Oversight Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=368648,Video,http://austintx.swagit.com/play/140813/0/
20211021,Austin,"October 21, 2021 Austin City Council Regular Meeting   ",Agenda,https://www.austintexas.gov/edims/document.cfm?id=369125
20211021,Austin,"October 21, 2021 Austin City Council Regular Meeting   ",Combined Agenda and Addendum,https://www.austintexas.gov/edims/document.cfm?id=369752
20211021,Austin,"October 21, 2021 Austin City Council Regular Meeting   ",Agenda Addendum,https://www.austintexas.gov/edims/document.cfm?id=369638
20211021,Austin,"October 21, 2021 Austin City Council Regular Meeting   ",Agenda Changes and Corrections,https://www.austintexas.gov/edims/document.cfm?id=369852
20211021,Austin,"October 21, 2021 Austin City Council Regular Meeting   ",Agenda Questions and Answers,https://www.austintexas.gov/edims/document.cfm?id=369842
20211021,Austin,"October 21, 2021 Austin City Council Regular Meeting   ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=370259,Video,http://austintx.swagit.com/play/142101/0/
20211027,Austin,"October 27, 2021 Audit and Finance Committee Regular Meeting ",Agenda: Audit and Finance Committee (AFC),https://www.austintexas.gov/edims/document.cfm?id=369635
20211027,Austin,"October 27, 2021 Audit and Finance Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=370362,Video,http://austintx.swagit.com/play/142402/0/
20211122,Austin,"November 22, 2021 Public Safety Committee Special Called Meeting ",Agenda - Special Called Meeting: Public Safety Committee (PSC),https://www.austintexas.gov/edims/document.cfm?id=371762
20211122,Austin,"November 22, 2021 Public Safety Committee Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=372315,Video,http://austintx.swagit.com/play/148589/0/
20210928,Austin,"September 28, 2021 Austin City Council Work Session ",Agenda - Work Session,https://www.austintexas.gov/edims/document.cfm?id=368223
20210928,Austin,"September 28, 2021 Austin City Council Work Session ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=368649,Video,http://austintx.swagit.com/play/140793/0/
20211110,Austin,"November 10, 2021 Mobility Committee Regular Meeting ",Agenda: Mobility Committee (MOBC),https://www.austintexas.gov/edims/document.cfm?id=370492
20211110,Austin,"November 10, 2021 Mobility Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=371443,Video,http://austintx.swagit.com/play/148018/0/
20211118,Austin,"November 18, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting ",Agenda: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=370885
20211118,Austin,"November 18, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting ",Agenda Addendum: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=371517
20211118,Austin,"November 18, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=371995,Video,http://austintx.swagit.com/play/148500/0/
20211116,Austin,"November 16, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting: Joint Meeting with Travis County Commissioners Court,https://www.austintexas.gov/edims/document.cfm?id=371508
20211116,Austin,"November 16, 2021 Austin City Council Special Called Meeting ",Agenda - Cancellation Notice: Joint Meeting with Travis County Commissioners Court,https://www.austintexas.gov/edims/document.cfm?id=371683
20211109,Austin,"November 9, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting: Joint Meeting with Travis County Commissioners Court,https://www.austintexas.gov/edims/document.cfm?id=370883
20211109,Austin,"November 9, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=371432,Video,http://austintx.swagit.com/play/147882/0/
20211104,Austin,"November 4, 2021 Austin City Council Regular Meeting   ",Agenda,https://www.austintexas.gov/edims/document.cfm?id=370023
20211104,Austin,"November 4, 2021 Austin City Council Regular Meeting   ",Combined Agenda and Addendum,https://www.austintexas.gov/edims/document.cfm?id=370544
20211104,Austin,"November 4, 2021 Austin City Council Regular Meeting   ",Agenda Addendum,https://www.austintexas.gov/edims/document.cfm?id=370493
20211104,Austin,"November 4, 2021 Austin City Council Regular Meeting   ",Agenda Changes and Corrections,https://www.austintexas.gov/edims/document.cfm?id=370734
20211104,Austin,"November 4, 2021 Austin City Council Regular Meeting   ",Agenda Questions and Answers,https://www.austintexas.gov/edims/document.cfm?id=370733
20211104,Austin,"November 4, 2021 Austin City Council Regular Meeting   ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=370856,Video,http://austintx.swagit.com/play/147400/0/
20211201,Austin,"December 1, 2021 Austin City Council Work Session ",Agenda - Work Session: Special Called Meeting,https://www.austintexas.gov/edims/document.cfm?id=372011
20211201,Austin,"December 1, 2021 Austin City Council Work Session ",Agenda - Cancellation Notice: Work Session,https://www.austintexas.gov/edims/document.cfm?id=372462
20211116,Austin,"November 16, 2021 Austin Energy Utility Oversight Committee Regular Meeting ",Agenda: Austin Energy Utility Oversight Committee (AEUOC),https://www.austintexas.gov/edims/document.cfm?id=370884
20211116,Austin,"November 16, 2021 Austin Energy Utility Oversight Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=371994,Video,http://austintx.swagit.com/play/148588/0/
20211202,Austin,"December 2, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Agenda: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=372014
20211202,Austin,"December 2, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=372960,Video,http://austintx.swagit.com/play/148892/0/
20211109,Austin,"November 9, 2021 Housing and Planning Committee Regular Meeting ",Agenda: Housing and Planning Committee (HPC),https://www.austintexas.gov/edims/document.cfm?id=370446
20211109,Austin,"November 9, 2021 Housing and Planning Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=371442,Video,http://austintx.swagit.com/play/147894/0/
20211110,Austin,"November 10, 2021 Audit and Finance Committee Regular Meeting ",Agenda: Audit and Finance Committee (AFC),https://www.austintexas.gov/edims/document.cfm?id=370494
20211110,Austin,"November 10, 2021 Audit and Finance Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=371444,Video,http://austintx.swagit.com/play/148010/0/
20211130,Austin,"November 30, 2021 Austin City Council Special Called Meeting: (Housing) ",Agenda - Special Called Meeting: (Housing),https://www.austintexas.gov/edims/document.cfm?id=372012
20211130,Austin,"November 30, 2021 Austin City Council Special Called Meeting: (Housing) ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=372513,Video,http://austintx.swagit.com/play/148768/0/
20211109,Austin,"November 9, 2021 Public Health Committee Regular Meeting ",Agenda: Public Health Committee (PHC),https://www.austintexas.gov/edims/document.cfm?id=370445
20211109,Austin,"November 9, 2021 Public Health Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=371431,Video,http://austintx.swagit.com/play/147935/0/
20211209,Austin,"December 9, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Agenda: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=372624
20211209,Austin,"December 9, 2021 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=373187,Video,http://austintx.swagit.com/play/149298/0/
20211118,Austin,"November 18, 2021 Austin City Council Regular Meeting   ",Agenda,https://www.austintexas.gov/edims/document.cfm?id=370886
20211118,Austin,"November 18, 2021 Austin City Council Regular Meeting   ",Agenda: Combined Agenda and Addendum,https://www.austintexas.gov/edims/document.cfm?id=371650
20211118,Austin,"November 18, 2021 Austin City Council Regular Meeting   ",Agenda Addendum,https://www.austintexas.gov/edims/document.cfm?id=371518
20211118,Austin,"November 18, 2021 Austin City Council Regular Meeting   ",Agenda Changes and Corrections,https://www.austintexas.gov/edims/document.cfm?id=371870
20211118,Austin,"November 18, 2021 Austin City Council Regular Meeting   ",Agenda Questions and Answers,https://www.austintexas.gov/edims/document.cfm?id=371869
20211118,Austin,"November 18, 2021 Austin City Council Regular Meeting   ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=371996,Video,http://austintx.swagit.com/play/148499/0/
20211207,Austin,"December 7, 2021 Austin City Council Work Session ",Agenda - Work Session,https://www.austintexas.gov/edims/document.cfm?id=372665
20211207,Austin,"December 7, 2021 Austin City Council Work Session ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=373071,Video,http://austintx.swagit.com/play/149120/0/
20211220,Austin,"December 20, 2021 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting,https://www.austintexas.gov/edims/document.cfm?id=373426
20211220,Austin,"December 20, 2021 Austin City Council Special Called Meeting ",Agenda Questions and Answers,https://www.austintexas.gov/edims/document.cfm?id=373596
20211220,Austin,"December 20, 2021 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=373622,Video,http://austintx.swagit.com/play/150666/0/
20211202,Austin,"December 2, 2021 Austin City Council Regular Meeting   ",Agenda,https://www.austintexas.gov/edims/document.cfm?id=372013
20211202,Austin,"December 2, 2021 Austin City Council Regular Meeting   ",Agenda Changes and Corrections,https://www.austintexas.gov/edims/document.cfm?id=372533
20211202,Austin,"December 2, 2021 Austin City Council Regular Meeting   ",Agenda Questions and Answers,https://www.austintexas.gov/edims/document.cfm?id=372523
20211202,Austin,"December 2, 2021 Austin City Council Regular Meeting   ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=372959,Video,http://austintx.swagit.com/play/148893/0/
20211116,Austin,"November 16, 2021 Austin City Council Work Session ",Agenda - Work Session,https://www.austintexas.gov/edims/document.cfm?id=371519
20211116,Austin,"November 16, 2021 Austin City Council Work Session ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=372313,Video,http://austintx.swagit.com/play/148244/0/
20211215,Austin,"December 15, 2021 Audit and Finance Committee Regular Meeting ",Agenda: Audit and Finance Committee (AFC),https://www.austintexas.gov/edims/document.cfm?id=372623
20211215,Austin,"December 15, 2021 Audit and Finance Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=373559,Video,http://austintx.swagit.com/play/150492/0/
20211130,Austin,"November 30, 2021 Austin City Council Special Called Meeting: (Joint Meeting) ",Agenda - Special Called Meeting: (Joint Meeting),https://www.austintexas.gov/edims/document.cfm?id=372000
20211130,Austin,"November 30, 2021 Austin City Council Special Called Meeting: (Joint Meeting) ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=372512,Video,http://austintx.swagit.com/play/148769/0/
20211209,Austin,"December 9, 2021 Austin City Council Regular Meeting   ",Agenda,https://www.austintexas.gov/edims/document.cfm?id=372664
20211209,Austin,"December 9, 2021 Austin City Council Regular Meeting   ",Agenda Changes and Corrections,https://www.austintexas.gov/edims/document.cfm?id=373070
20211209,Austin,"December 9, 2021 Austin City Council Regular Meeting   ",Agenda Questions and Answers,https://www.austintexas.gov/edims/document.cfm?id=373053
20211209,Austin,"December 9, 2021 Austin City Council Regular Meeting   ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=373186,Video,http://austintx.swagit.com/play/149271/0/
20211130,Austin,"November 30, 2021 Austin City Council Work Session ",Agenda - Cancellation Notice: Council Work Session,https://www.austintexas.gov/edims/document.cfm?id=372001
20220104,Austin,"January 4, 2022 Austin City Council Special Called Meeting - 09:00 AM ",Agenda - Special Called Meeting: Joint Meeting with Travis County Commissioners Court,https://www.austintexas.gov/edims/document.cfm?id=373864
20220104,Austin,"January 4, 2022 Austin City Council Special Called Meeting - 09:00 AM ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=374158,Video,http://austintx.swagit.com/play/152382/0/
20220119,Austin,"January 19, 2022 Audit and Finance Committee Regular Meeting ",Agenda: Audit and Finance Committee (AFC),https://www.austintexas.gov/edims/document.cfm?id=374331
20220119,Austin,"January 19, 2022 Audit and Finance Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=375122,Video,http://austintx.swagit.com/play/153135/0/
20220118,Austin,"January 18, 2022 Austin City Council Special Called Meeting ",Agenda - Special Called Meeting,https://www.austintexas.gov/edims/document.cfm?id=374696
20220118,Austin,"January 18, 2022 Austin City Council Special Called Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=375091,Video,http://austintx.swagit.com/play/152992/0/
20211214,Austin,"December 14, 2021 Austin City Council Special Called Meeting: Joint Meeting ",Agenda - Special Called Meeting: Joint Meeting,https://www.austintexas.gov/edims/document.cfm?id=373210
20211214,Austin,"December 14, 2021 Austin City Council Special Called Meeting: Joint Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=373397,Video,http://austintx.swagit.com/play/150380/0/
20220104,Austin,"January 4, 2022 Austin City Council Special Called Meeting - 10:00 AM ",Agenda - Special Called Meeting: Election,https://www.austintexas.gov/edims/document.cfm?id=373865
20220104,Austin,"January 4, 2022 Austin City Council Special Called Meeting - 10:00 AM ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=374157,Video,http://austintx.swagit.com/play/152376/0/
20220125,Austin,"January 25, 2022 Austin City Council Work Session ",Agenda - Work Session,https://www.austintexas.gov/edims/document.cfm?id=375276
20220125,Austin,"January 25, 2022 Austin City Council Work Session ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=375503,Video,http://austintx.swagit.com/play/153409/0/
20220120,Austin,"January 20, 2022 Austin Water Oversight Committee Regular Meeting ",Agenda: Austin Water Oversight Committee (AWOC),https://www.austintexas.gov/edims/document.cfm?id=374329
20220120,Austin,"January 20, 2022 Austin Water Oversight Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=375245,Video,http://austintx.swagit.com/play/153215/0/
20220210,Austin,"February 10, 2022 Mobility Committee Regular Meeting ",Agenda: Mobility Committee (MOBC),https://www.austintexas.gov/edims/document.cfm?id=375602
20220210,Austin,"February 10, 2022 Mobility Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=376432,Video,http://austintx.swagit.com/play/154365/0/
20220209,Austin,"February 9, 2022 Public Health Committee Regular Meeting ",Agenda: Public Health Committee (PHC),https://www.austintexas.gov/edims/document.cfm?id=375601
20220209,Austin,"February 9, 2022 Public Health Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=376431,Video,http://austintx.swagit.com/play/154281/0/
20220127,Austin,"January 27, 2022 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Agenda: Austin Housing Finance Corporation (AHFC),https://www.austintexas.gov/edims/document.cfm?id=374735
20220127,Austin,"January 27, 2022 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=375679,Video,http://austintx.swagit.com/play/153648/0/
20220207,Austin,"February 7, 2022 Austin City Council Community Interest Announcement - Swearing In Ceremony ",Agenda: Community Interest Announcement - Swearing In Ceremony,https://www.austintexas.gov/edims/document.cfm?id=375747
20220207,Austin,"February 7, 2022 Austin City Council Community Interest Announcement - Swearing In Ceremony ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=376094,Video,http://austintx.swagit.com/play/154024/0/
20211214,Austin,"December 14, 2021 Austin City Council Special Called Meeting: Health Authority Rules ",Agenda - Special Called Meeting: Health Authority Rules,https://www.austintexas.gov/edims/document.cfm?id=373211
20211214,Austin,"December 14, 2021 Austin City Council Special Called Meeting: Health Authority Rules ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=373396,Video,http://austintx.swagit.com/play/150384/0/
20220201,Austin,"February 1, 2022 Austin City Council Work Session ",Agenda - Work Session,https://www.austintexas.gov/edims/document.cfm?id=375605
20220201,Austin,"February 1, 2022 Austin City Council Work Session ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=375782,Video,http://austintx.swagit.com/play/153793/0/
20220120,Austin,"January 20, 2022 Mobility Committee Regular Meeting ",Agenda: Mobility Committee (MOBC),https://www.austintexas.gov/edims/document.cfm?id=374330
20220120,Austin,"January 20, 2022 Mobility Committee Regular Meeting ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=375244,Video,http://austintx.swagit.com/play/153247/0/
20220208,Austin,"February 8, 2022 Austin City Council Special Called Meeting - 09:00 AM Joint Meeting with Travis County Commissioners Court ",Agenda - Special Called Meeting: Joint Meeting with Travis County Commissioners Court,https://www.austintexas.gov/edims/document.cfm?id=375825
20220208,Austin,"February 8, 2022 Austin City Council Special Called Meeting - 09:00 AM Joint Meeting with Travis County Commissioners Court ",Transcript,https://www.austintexas.gov/edims/document.cfm?id=376151,Video,http://austintx.swagit.com/play/154155/0/
20211214,Austin,"December 14, 2021 Public Health Committee Regular Meeting ",Agenda: Public Health Committee (PHC),https://www.austintexas.gov/edims/document.cfm?id=372615
20211214,Austin,"December 14, 2021 Public Health Committee Regular Meeting ",Agenda - Cancellation Notice: Public Health Comittee (PHC),https://www.austintexas.gov/edims/document.cfm?id=373299
